population,contrast,database,panel,selection_rule,rank_in_panel,pathway_id,display_name,direction,nes,enrichment_score,pvalue,padj_in_database,padj_pooled,set_size,leading_edge_size,gene_ratio
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,1,GOBP_TAXIS,Taxis,up,2.32382496,0.483936556,1.66592573e-16,2.45807342e-13,4.89483153e-14,296,124,0.418918919
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,2,GOBP_MYELOID_LEUKOCYTE_ACTIVATION,Myeloid Leukocyte Activation,up,2.4794912,0.542167773,5.3755297e-16,5.28772938e-13,1.43251616e-13,195,82,0.420512821
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,3,GOBP_REGULATION_OF_T_CELL_ACTIVATION,Regulation of T Cell Activation,up,2.20616306,0.453822215,2.34005119e-14,1.97299744e-11,5.5863847e-12,334,112,0.335329341
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,4,GOBP_POSITIVE_REGULATION_OF_CELL_ADHESION,Positive Regulation of Cell Adhesion,up,2.14109948,0.43742243200000003,4.73486957e-14,3.49315003e-11,1.10728307e-11,359,131,0.364902507
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,5,GOBP_LEUKOCYTE_CELL_CELL_ADHESION,Leukocyte Cell Cell Adhesion,up,2.12803045,0.434543072,8.1990347e-14,5.37674476e-11,1.87905477e-11,361,111,0.307479224
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,6,GOBP_REGULATION_OF_LEUKOCYTE_PROLIFERATION,Regulation of Leukocyte Proliferation,up,2.3428281,0.507986177,1.32131742e-13,7.79841539e-11,2.80388449e-11,208,89,0.427884615
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,7,GOBP_REGULATION_OF_HEMOPOIESIS,Regulation of Hemopoiesis,up,2.1154676,0.433557085,1.89297997e-13,1.0156698e-10,3.94393773e-11,347,116,0.334293948
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,8,GOBP_MYELOID_CELL_DIFFERENTIATION,Myeloid Cell Differentiation,up,2.11925796,0.433998104,2.10306685e-13,1.03435838e-10,4.30340054e-11,350,125,0.357142857
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,9,GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION,Antigen Processing and Presentation,up,2.56632613,0.618830116,3.99192237e-13,1.81233276e-10,7.88679973e-11,99,59,0.595959596
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,10,GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,Leukocyte Mediated Immunity,up,2.14028381,0.442076237,5.29134936e-13,2.19740322e-10,1.01055954e-10,321,126,0.392523364
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,11,GOBP_CYTOPLASMIC_TRANSLATION,Cytoplasmic Translation,down,-3.38237534,-0.715280263,3.70529876e-38,2.18686733e-34,7.07650309e-35,158,91,0.575949367
Tcon,SF_vs_PB_Tcon,GO_BP,facet,top 10 per direction by pooled FDR,12,GOBP_NEGATIVE_REGULATION_OF_SYNCYTIUM_FORMATION_BY_PLASMA_MEMBRANE_FUSION,Negative Regulation of Syncytium Formation by Plasma Membrane Fusion,down,-3.25232607,-0.855410593,5.8337556399999994e-24,1.72154129e-20,3.0385911800000003e-21,47,41,0.872340426
